id;goal_id;goal;makedate;user_id;origin_id;origin;degree_id_1;degree_name_1;degree_origin_1;subject_id_1;subject_name_1;subject_origin_id_1;semester_1;degree_id_2;degree_name_2;degree_origin_2;subject_id_2;subject_name_2;subject_origin_id_2;semester_2;degree_id_3;degree_name_3;degree_origin_3;subject_id_3;subject_name_3;subject_origin_id_3;semester_3;degree_id_4;degree_name_4;degree_origin_4;subject_id_4;subject_name_4;subject_origin_id_4;semester_4;degree_id_5;degree_name_5;degree_origin_5;subject_id_5;subject_name_5;subject_origin_id_5;semester_5;social goals;communication and contact;volunteer work and idealism;career goals;grades;duration of studies;graduation;orientation;job opportunities;networking;status and wealth;safety;educational goals;knowledge;comprehension;competences;personal growth;scientific methods;concrete goals;practical experiences;going abroad;foreign languages;temporal scope;within this semester;within studies;beyond studies;private or professional;professional;private;other tags;nonsense;fun, happiness, satisfaction;S.M.A.R.T.;programming;too vague;sport
55;120;Motiviert & Produktiv bleiben.;2019-02-08 14:07:41.763000+00:00;id: de.uos.studip, origin: e51ea92930b52e9f52fe5cf2cf2a8c2a;e51ea92930b52e9f52fe5cf2cf2a8c2a;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
56;122;Abschluss;2019-02-08 14:13:01.983000+00:00;id: de.uos.studip, origin: d4fbc35f10779860718bd2ddfa03ca48;d4fbc35f10779860718bd2ddfa03ca48;de.uos.studip;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;False;False;False;False;False
57;123;Persoenlichkeitsentwicklung;2019-02-08 14:13:16.443000+00:00;id: de.uos.studip, origin: d4fbc35f10779860718bd2ddfa03ca48;d4fbc35f10779860718bd2ddfa03ca48;de.uos.studip;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
58;125;Knuepfen von Kontakten;2019-02-08 14:13:41.896000+00:00;id: de.uos.studip, origin: d4fbc35f10779860718bd2ddfa03ca48;d4fbc35f10779860718bd2ddfa03ca48;de.uos.studip;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;True;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
59;127;gefoerderte Auslandsaufenthalte;2019-02-08 14:16:24.438000+00:00;id: de.uos.studip, origin: d4fbc35f10779860718bd2ddfa03ca48;d4fbc35f10779860718bd2ddfa03ca48;de.uos.studip;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
60;128;einfachere Organisation von Praktika;2019-02-08 14:17:06.046000+00:00;id: de.uos.studip, origin: d4fbc35f10779860718bd2ddfa03ca48;d4fbc35f10779860718bd2ddfa03ca48;de.uos.studip;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False
61;129;Unabhägig werden;2019-02-08 14:42:45.227000+00:00;id: de.uos.studip, origin: db104608de10c46e89c8fb580b057478;db104608de10c46e89c8fb580b057478;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
62;130;Selbst-Motivation trainieren;2019-02-08 14:43:02.806000+00:00;id: de.uos.studip, origin: db104608de10c46e89c8fb580b057478;db104608de10c46e89c8fb580b057478;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
63;131;gute Noten;2019-02-08 15:04:49.190000+00:00;id: de.uos.studip, origin: 8e807f10157e4530bc9e8d76e75a2680;8e807f10157e4530bc9e8d76e75a2680;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;False;False;False;False;False
64;132;Erfahrungen;2019-02-08 15:05:04.544000+00:00;id: de.uos.studip, origin: 8e807f10157e4530bc9e8d76e75a2680;8e807f10157e4530bc9e8d76e75a2680;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False
65;133;Wissen;2019-02-08 15:05:13.726000+00:00;id: de.uos.studip, origin: 8e807f10157e4530bc9e8d76e75a2680;8e807f10157e4530bc9e8d76e75a2680;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False
66;134;Kontakte und außer Studiums Erfahrungen;2019-02-08 15:05:34.666000+00:00;id: de.uos.studip, origin: 8e807f10157e4530bc9e8d76e75a2680;8e807f10157e4530bc9e8d76e75a2680;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;True;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
67;135;interessante Inhalte lernen;2019-02-08 15:16:27.248000+00:00;id: de.uos.studip, origin: 41225eb254f9c6a1688672b5e058e218;41225eb254f9c6a1688672b5e058e218;de.uos.studip;6.0;Master of Science;17;1.0;Cognitive Science;729;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
68;138;neu Methoden ausprobieren;2019-02-08 15:17:25.351000+00:00;id: de.uos.studip, origin: 41225eb254f9c6a1688672b5e058e218;41225eb254f9c6a1688672b5e058e218;de.uos.studip;6.0;Master of Science;17;1.0;Cognitive Science;729;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
69;139;Kontakte knüpfen;2019-02-08 15:17:57.209000+00:00;id: de.uos.studip, origin: 41225eb254f9c6a1688672b5e058e218;41225eb254f9c6a1688672b5e058e218;de.uos.studip;6.0;Master of Science;17;1.0;Cognitive Science;729;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;True;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
70;141;herausfinden wer ich bin, was mich interessiert und viele Erfahrungen sammeln;2019-02-08 15:25:03.254000+00:00;id: de.uos.studip, origin: 01a6efb02ebc3428dbc58bb64f442be3;01a6efb02ebc3428dbc58bb64f442be3;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
71;142;fortschrittliche und aktuelle Themen behandeln;2019-02-08 15:25:51.760000+00:00;id: de.uos.studip, origin: 01a6efb02ebc3428dbc58bb64f442be3;01a6efb02ebc3428dbc58bb64f442be3;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
72;143;zukunftsorientiert leben und lernen;2019-02-08 15:26:44.855000+00:00;id: de.uos.studip, origin: 01a6efb02ebc3428dbc58bb64f442be3;01a6efb02ebc3428dbc58bb64f442be3;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
73;145;Master abschließen;2019-02-08 15:54:16.010000+00:00;id: de.uos.studip, origin: f918913162c0ee7c07ca1af5f3e8e625;f918913162c0ee7c07ca1af5f3e8e625;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;True;False;False;False
74;148;Gebildeter sein;2019-02-08 16:56:45.911000+00:00;id: de.uos.studip, origin: 605aadec78c487f8cfef7e31641b0f4a;605aadec78c487f8cfef7e31641b0f4a;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
75;149;Einen interdisziplinären Job finden ( Programmiervermittler sth.);2019-02-08 16:57:30.204000+00:00;id: de.uos.studip, origin: 605aadec78c487f8cfef7e31641b0f4a;605aadec78c487f8cfef7e31641b0f4a;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;False;False;False;False;False;False;False;False
76;150;Connections bilden;2019-02-08 16:58:03.131000+00:00;id: de.uos.studip, origin: 605aadec78c487f8cfef7e31641b0f4a;605aadec78c487f8cfef7e31641b0f4a;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
77;151;Lebenserfahrener werden;2019-02-08 16:58:21.389000+00:00;id: de.uos.studip, origin: 605aadec78c487f8cfef7e31641b0f4a;605aadec78c487f8cfef7e31641b0f4a;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
78;152;das Denken hoffentlich besser verstehen;2019-02-08 16:58:59.325000+00:00;id: de.uos.studip, origin: 605aadec78c487f8cfef7e31641b0f4a;605aadec78c487f8cfef7e31641b0f4a;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
79;154;Einen Überblick über verschiedene Themenbereiche bekommen;2019-02-08 17:12:21.536000+00:00;id: de.uos.studip, origin: be6791fccb70acaf34c911c69d21b60b;be6791fccb70acaf34c911c69d21b60b;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
80;157;Meinen Bachelor machen und danach den Master;2019-02-08 17:14:34.445000+00:00;id: de.uos.studip, origin: be6791fccb70acaf34c911c69d21b60b;be6791fccb70acaf34c911c69d21b60b;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;False;False;False;False;False
81;158;Abschluss;2019-02-08 18:18:07.494000+00:00;id: de.uos.studip, origin: ca2bbcf11ce4f1aee9f10504bb611975;ca2bbcf11ce4f1aee9f10504bb611975;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;False;False;False;False;False
82;159;Bildung in Themen die mich interessieren;2019-02-08 18:18:29.225000+00:00;id: de.uos.studip, origin: ca2bbcf11ce4f1aee9f10504bb611975;ca2bbcf11ce4f1aee9f10504bb611975;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
83;160;Herausforderung bewältigen;2019-02-08 18:18:51.346000+00:00;id: de.uos.studip, origin: ca2bbcf11ce4f1aee9f10504bb611975;ca2bbcf11ce4f1aee9f10504bb611975;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
84;161;meinen akademischen Horizont erweitern;2019-02-08 18:19:41.589000+00:00;id: de.uos.studip, origin: ca2bbcf11ce4f1aee9f10504bb611975;ca2bbcf11ce4f1aee9f10504bb611975;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
85;162;von anderen Leuten lernen;2019-02-08 18:19:57.359000+00:00;id: de.uos.studip, origin: ca2bbcf11ce4f1aee9f10504bb611975;ca2bbcf11ce4f1aee9f10504bb611975;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;True;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
86;163;Auslandsaufenthalt;2019-02-08 18:20:13.901000+00:00;id: de.uos.studip, origin: ca2bbcf11ce4f1aee9f10504bb611975;ca2bbcf11ce4f1aee9f10504bb611975;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
87;164;meinen eigenen Geist besser verstehen;2019-02-08 18:21:17.030000+00:00;id: de.uos.studip, origin: ca2bbcf11ce4f1aee9f10504bb611975;ca2bbcf11ce4f1aee9f10504bb611975;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
88;166;Herausfinden was mich Interessiert;2019-02-08 21:49:27.629000+00:00;id: de.uos.studip, origin: 7ad0200b230716723fc6f83b71df1a96;7ad0200b230716723fc6f83b71df1a96;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
89;167;Herausfinden was ich mit meinem Studium machen kann;2019-02-08 21:51:07.065000+00:00;id: de.uos.studip, origin: 7ad0200b230716723fc6f83b71df1a96;7ad0200b230716723fc6f83b71df1a96;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False
90;169;Soziale Kompetenzen gewinnen.;2019-02-08 21:55:46.070000+00:00;id: de.uos.studip, origin: 7ad0200b230716723fc6f83b71df1a96;7ad0200b230716723fc6f83b71df1a96;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
91;170;Allgemeinwissen gewinnen das nicht zu meinem Studium gehört (Politik, Wirtschaft...);2019-02-08 21:58:25.846000+00:00;id: de.uos.studip, origin: 7ad0200b230716723fc6f83b71df1a96;7ad0200b230716723fc6f83b71df1a96;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
92;172;Französisch verbessern und eine weitere Sprache anfangen;2019-02-08 22:01:48.139000+00:00;id: de.uos.studip, origin: 7ad0200b230716723fc6f83b71df1a96;7ad0200b230716723fc6f83b71df1a96;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
93;173;Lernen Arbeit einzuteilen und priorisieren. ;2019-02-08 22:03:33.117000+00:00;id: de.uos.studip, origin: 7ad0200b230716723fc6f83b71df1a96;7ad0200b230716723fc6f83b71df1a96;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
